Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI
3,8,19,40,-3.8,0,0,0
3,8,19,50,-3.9,0,0,0
3,8,20,0,-4,0,0,0
3,8,20,10,-4.1,0,0,0
3,8,20,20,-4.2,0,0,0
3,8,20,30,-4.3,0,0,0
3,8,20,40,-4.4,0,0,0
3,8,20,50,-4.4,0,0,0
3,8,21,0,-4.5,0,0,0
3,8,21,10,-4.5,0,0,0
3,8,21,20,-4.5,0,0,0
3,8,21,30,-4.5,0,0,0
3,8,21,40,-4.5,0,0,0
3,8,21,50,-4.5,0,0,0
3,8,22,0,-4.5,0,0,0
3,8,22,10,-4.5,0,0,0
3,8,22,20,-4.5,0,0,0
3,8,22,30,-4.4,0,0,0
3,8,22,40,-4.4,0,0,0
3,8,22,50,-4.4,0,0,0
3,8,23,0,-4.3,0,0,0
3,8,23,10,-4.3,0,0,0
3,8,23,20,-4.3,0,0,0
3,8,23,30,-4.3,0,0,0
3,8,23,40,-4.2,0,0,0
3,8,23,50,-4.2,0,0,0
3,9,0,0,-4.2,0,0,0
3,9,0,10,-4.2,0,0,0
3,9,0,20,-4.2,0,0,0
3,9,0,30,-4.1,0,0,0
3,9,0,40,-4.1,0,0,0
3,9,0,50,-4.1,0,0,0
3,9,1,0,-4.1,0,0,0
3,9,1,10,-4.1,0,0,0
3,9,1,20,-4.1,0,0,0
3,9,1,30,-4.2,0,0,0
3,9,1,40,-4.2,0,0,0
3,9,1,50,-4.2,0,0,0
3,9,2,0,-4.2,0,0,0
3,9,2,10,-4.2,0,0,0
3,9,2,20,-4.2,0,0,0
3,9,2,30,-4.3,0,0,0
3,9,2,40,-4.3,0,0,0
3,9,2,50,-4.3,0,0,0
3,9,3,0,-4.3,0,0,0
3,9,3,10,-4.4,0,0,0
3,9,3,20,-4.4,0,0,0
3,9,3,30,-4.4,0,0,0
3,9,3,40,-4.4,0,0,0
3,9,3,50,-4.4,0,0,0
3,9,4,0,-4.4,0,0,0
3,9,4,10,-4.5,0,0,0
3,9,4,20,-4.5,0,0,0
3,9,4,30,-4.5,0,0,0
3,9,4,40,-4.5,0,0,0
3,9,4,50,-4.5,0,0,0
3,9,5,0,-4.5,0,0,0
3,9,5,10,-4.4,0,0,0
3,9,5,20,-4.2,0,0,0
3,9,5,30,-4.1,0,0,0
3,9,5,40,-4,0,0,0
3,9,5,50,-3.9,0,0,0
3,9,6,0,-3.8,0,0,0
3,9,6,10,-3.2,0,0,0
3,9,6,20,-2.7,0,0,0
3,9,6,30,-2.1,253,13,19
3,9,6,40,-1.5,397,19,42
3,9,6,50,-1,507,26,70
3,9,7,0,-0.4,594,31,102
3,9,7,10,0.1,662,35,136
3,9,7,20,0.7000000000000001,717,39,172
3,9,7,30,1.3,763,43,208
3,9,7,40,1.9000000000000001,803,46,244
3,9,7,50,2.5,836,48,280
3,9,8,0,3,864,51,317
3,9,8,10,3.5,888,53,352
3,9,8,20,3.9000000000000004,910,55,388
3,9,8,30,4.3,928,57,422
3,9,8,40,4.800000000000001,945,59,456
3,9,8,50,5.2,959,60,489
3,9,9,0,5.7,973,62,521
3,9,9,10,6,984,63,551
3,9,9,20,6.300000000000001,995,64,581
3,9,9,30,6.6000000000000005,1004,66,609
3,9,9,40,6.9,1014,66,636
3,9,9,50,7.2,1021,67,662
3,9,10,0,7.6000000000000005,1028,68,686
3,9,10,10,7.800000000000001,1034,69,708
3,9,10,20,8.1,1039,70,729
3,9,10,30,8.4,1044,71,749
3,9,10,40,8.6,1047,72,766
3,9,10,50,8.9,1036,72,772
3,9,11,0,9.200000000000001,1040,73,786
3,9,11,10,9.4,1042,73,798
3,9,11,20,9.600000000000001,1045,73,808
3,9,11,30,9.8,1047,74,817
3,9,11,40,10,1048,74,823
3,9,11,50,10.200000000000001,1049,74,828
3,9,12,0,10.4,1050,74,831
3,9,12,10,10.5,1050,74,832
3,9,12,20,10.600000000000001,1050,74,831
3,9,12,30,10.8,1050,74,828
3,9,12,40,10.9,1050,73,824
3,9,12,50,11,1049,73,817
3,9,13,0,11.200000000000001,1047,72,809
3,9,13,10,11.200000000000001,1045,72,799
3,9,13,20,11.3,1042,72,787
3,9,13,30,11.3,1039,71,773
3,9,13,40,11.4,1031,72,757
3,9,13,50,11.4,1027,72,740
3,9,14,0,11.5,1022,71,721
3,9,14,10,11.4,1017,70,701
3,9,14,20,11.4,1011,70,679
3,9,14,30,11.3,1004,69,655
3,9,14,40,11.3,997,68,630
3,9,14,50,11.200000000000001,989,66,604
3,9,15,0,11.200000000000001,979,65,576
3,9,15,10,10.9,969,64,547
3,9,15,20,10.600000000000001,957,63,517
3,9,15,30,10.4,944,61,485
3,9,15,40,10.100000000000001,930,59,453
3,9,15,50,9.9,913,58,419
3,9,16,0,9.600000000000001,895,56,385
3,9,16,10,8.9,874,54,351
3,9,16,20,8.200000000000001,850,51,316
3,9,16,30,7.5,822,49,280
3,9,16,40,6.800000000000001,789,46,244
3,9,16,50,6.1000000000000005,739,43,205
3,9,17,0,5.4,693,40,170
3,9,17,10,5.1000000000000005,639,36,135
3,9,17,20,4.800000000000001,572,31,102
3,9,17,30,4.5,488,26,71
3,9,17,40,4.1000000000000005,377,20,43
3,9,17,50,3.8000000000000003,239,13,20
3,9,18,0,3.5,0,0,0
3,9,18,10,3.2,0,0,0
3,9,18,20,3,0,0,0
3,9,18,30,2.7,0,0,0
3,9,18,40,2.5,0,0,0
3,9,18,50,2.2,0,0,0
3,9,19,0,1.9000000000000001,0,0,0
3,9,19,10,1.6,0,0,0
3,9,19,20,1.4000000000000001,0,0,0
3,9,19,30,1.1,0,0,0
3,9,19,40,0.8,0,0,0
3,9,19,50,0.5,0,0,0
3,9,20,0,0.2,0,0,0
3,9,20,10,0.1,0,0,0
3,9,20,20,0,0,0,0
3,9,20,30,-0.1,0,0,0
3,9,20,40,-0.2,0,0,0
3,9,20,50,-0.3,0,0,0
3,9,21,0,-0.3,0,0,0
3,9,21,10,-0.4,0,0,0
3,9,21,20,-0.4,0,0,0
3,9,21,30,-0.4,0,0,0
3,9,21,40,-0.5,0,0,0
3,9,21,50,-0.5,0,0,0
3,9,22,0,-0.5,0,0,0
3,9,22,10,-0.5,0,0,0
3,9,22,20,-0.6,0,0,0
3,9,22,30,-0.6,0,0,0
3,9,22,40,-0.6,0,0,0
3,9,22,50,-0.6,0,0,0
3,9,23,0,-0.7,0,0,0
3,9,23,10,-0.7,0,0,0
3,9,23,20,-0.7,0,0,0
3,9,23,30,-0.8,0,0,0
3,9,23,40,-0.8,0,0,0
3,9,23,50,-0.9,0,0,0
3,10,0,0,-0.9,0,0,0
3,10,0,10,-0.9,0,0,0
3,10,0,20,-1,0,0,0
3,10,0,30,-1,0,0,0
3,10,0,40,-1,0,0,0
3,10,0,50,-1.1,0,0,0
3,10,1,0,-1.1,0,0,0
3,10,1,10,-1.1,0,0,0
3,10,1,20,-1.1,0,0,0
3,10,1,30,-1.1,0,0,0
3,10,1,40,-1.1,0,0,0
3,10,1,50,-1.1,0,0,0
3,10,2,0,-1.1,0,0,0
3,10,2,10,-1.1,0,0,0
3,10,2,20,-1.1,0,0,0
3,10,2,30,-1.1,0,0,0
3,10,2,40,-1.1,0,0,0
3,10,2,50,-1.1,0,0,0
3,10,3,0,-1.1,0,0,0
3,10,3,10,-1.1,0,0,0
3,10,3,20,-1.1,0,0,0
3,10,3,30,-1.1,0,0,0
3,10,3,40,-1.1,0,0,0
3,10,3,50,-1.1,0,0,0
3,10,4,0,-1.1,0,0,0
3,10,4,10,-1.1,0,0,0
3,10,4,20,-1.1,0,0,0
3,10,4,30,-1.1,0,0,0
3,10,4,40,-1.1,0,0,0
3,10,4,50,-1.1,0,0,0
3,10,5,0,-1.1,0,0,0
3,10,5,10,-1,0,0,0
3,10,5,20,-0.9,0,0,0
3,10,5,30,-0.8,0,0,0
3,10,5,40,-0.7,0,0,0
3,10,5,50,-0.6,0,0,0
3,10,6,0,-0.5,0,0,0
3,10,6,10,0.2,0,0,0
3,10,6,20,0.8,0,0,0
3,10,6,30,1.4000000000000001,242,14,21
3,10,6,40,2.1,379,21,45
3,10,6,50,2.7,490,28,73
3,10,7,0,3.4000000000000004,576,33,106
3,10,7,10,4,645,38,140
3,10,7,20,4.7,701,42,175
3,10,7,30,5.300000000000001,748,46,211
3,10,7,40,6,782,50,247
3,10,7,50,6.6000000000000005,816,53,283
3,10,8,0,7.2,845,55,320
3,10,8,10,7.9,870,58,355
3,10,8,20,8.6,891,60,391
3,10,8,30,9.3,911,62,425
3,10,8,40,10,928,64,459
3,10,8,50,10.700000000000001,943,66,492
3,10,9,0,11.4,956,67,524
3,10,9,10,11.8,968,69,554
3,10,9,20,12.200000000000001,979,70,584
3,10,9,30,12.600000000000001,989,72,612
3,10,9,40,13,999,72,639
3,10,9,50,13.4,1007,73,665
3,10,10,0,13.8,1014,74,688
3,10,10,10,14.100000000000001,1020,75,711
3,10,10,20,14.3,1025,76,732
3,10,10,30,14.600000000000001,1030,77,751
3,10,10,40,14.9,1035,78,768
3,10,10,50,15.100000000000001,1038,78,784
3,10,11,0,15.4,1042,79,798
3,10,11,10,15.600000000000001,1030,79,800
3,10,11,20,15.700000000000001,1033,79,810
3,10,11,30,15.9,1035,80,819
3,10,11,40,16.1,1036,80,825
3,10,11,50,16.3,1037,80,830
3,10,12,0,16.400000000000002,1038,80,833
3,10,12,10,16.5,1038,80,834
3,10,12,20,16.6,1038,80,833
3,10,12,30,16.7,1037,80,830
3,10,12,40,16.8,1036,80,826
3,10,12,50,16.900000000000002,1035,79,819
3,10,13,0,17,1033,79,811
3,10,13,10,17,1030,79,800
3,10,13,20,17,1028,78,789
3,10,13,30,17,1024,78,775
3,10,13,40,17,1024,75,760
3,10,13,50,17,1019,75,742
3,10,14,0,17,1014,74,723
3,10,14,10,16.900000000000002,1009,73,703
3,10,14,20,16.8,1003,72,681
3,10,14,30,16.7,996,71,657
3,10,14,40,16.6,988,70,632
3,10,14,50,16.5,969,69,599
3,10,15,0,16.400000000000002,959,68,572
3,10,15,10,16.1,948,66,543
3,10,15,20,15.8,937,65,513
3,10,15,30,15.5,923,63,481
3,10,15,40,15.100000000000001,908,61,449
3,10,15,50,14.8,892,60,416
3,10,16,0,14.5,873,58,383
3,10,16,10,13.700000000000001,851,56,348
3,10,16,20,12.8,827,53,313
3,10,16,30,12,799,51,278
3,10,16,40,11.100000000000001,764,48,242
3,10,16,50,10.3,725,45,207
3,10,17,0,9.5,679,41,171
3,10,17,10,9,624,37,137
3,10,17,20,8.5,557,33,104
3,10,17,30,8.1,474,27,72
3,10,17,40,7.6000000000000005,369,21,44
3,10,17,50,7.1000000000000005,234,14,21
3,10,18,0,6.7,0,0,0
3,10,18,10,6.5,0,0,0
3,10,18,20,6.2,0,0,0
3,10,18,30,6,0,0,0
3,10,18,40,5.800000000000001,0,0,0
3,10,18,50,5.6000000000000005,0,0,0
3,10,19,0,5.4,0,0,0
3,10,19,10,5.1000000000000005,0,0,0
3,10,19,20,4.9,0,0,0
3,10,19,30,4.6000000000000005,0,0,0
3,10,19,40,4.4,0,0,0
3,10,19,50,4.1000000000000005,0,0,0
3,10,20,0,3.9000000000000004,0,0,0
3,10,20,10,3.7,0,0,0
3,10,20,20,3.5,0,0,0
3,10,20,30,3.4000000000000004,0,0,0
3,10,20,40,3.2,0,0,0
3,10,20,50,3,0,0,0
3,10,21,0,2.8000000000000003,0,0,0
3,10,21,10,2.7,0,0,0
3,10,21,20,2.6,0,0,0
3,10,21,30,2.4000000000000004,0,0,0
3,10,21,40,2.3000000000000003,0,0,0
3,10,21,50,2.2,0,0,0
3,10,22,0,2,0,0,0
3,10,22,10,2,0,0,0
3,10,22,20,2,0,0,0
3,10,22,30,1.9000000000000001,0,0,0
3,10,22,40,1.9000000000000001,0,0,0
3,10,22,50,1.9000000000000001,0,0,0
3,10,23,0,1.9000000000000001,0,0,0
3,10,23,10,1.9000000000000001,0,0,0
3,10,23,20,1.8,0,0,0
3,10,23,30,1.8,0,0,0
3,10,23,40,1.8,0,0,0
3,10,23,50,1.8,0,0,0
3,11,0,0,1.7000000000000002,0,0,0
3,11,0,10,1.7000000000000002,0,0,0
3,11,0,20,1.6,0,0,0
3,11,0,30,1.5,0,0,0
3,11,0,40,1.4000000000000001,0,0,0
3,11,0,50,1.4000000000000001,0,0,0
3,11,1,0,1.3,0,0,0
3,11,1,10,1.2000000000000002,0,0,0
3,11,1,20,1.1,0,0,0
3,11,1,30,1.1,0,0,0
3,11,1,40,1,0,0,0
3,11,1,50,0.9,0,0,0
3,11,2,0,0.8,0,0,0
3,11,2,10,0.8,0,0,0
3,11,2,20,0.8,0,0,0
3,11,2,30,0.8,0,0,0
3,11,2,40,0.7000000000000001,0,0,0
3,11,2,50,0.7000000000000001,0,0,0
3,11,3,0,0.7000000000000001,0,0,0
3,11,3,10,0.7000000000000001,0,0,0
3,11,3,20,0.7000000000000001,0,0,0
3,11,3,30,0.8,0,0,0
3,11,3,40,0.8,0,0,0
3,11,3,50,0.8,0,0,0
3,11,4,0,0.8,0,0,0
3,11,4,10,1,0,0,0
3,11,4,20,1.1,0,0,0
3,11,4,30,1.2000000000000002,0,0,0
3,11,4,40,1.3,0,0,0
3,11,4,50,1.4000000000000001,0,0,0
3,11,5,0,1.5,0,0,0
3,11,5,10,1.6,0,0,0
3,11,5,20,1.8,0,0,0
3,11,5,30,1.9000000000000001,0,0,0
3,11,5,40,2.1,0,0,0
3,11,5,50,2.2,0,0,0
3,11,6,0,2.4000000000000004,0,0,0
3,11,6,10,2.8000000000000003,0,0,0
3,11,6,20,3.3000000000000003,0,0,0
3,11,6,30,3.8000000000000003,0,7,7
3,11,6,40,4.2,0,12,12
3,11,6,50,4.7,0,15,15
3,11,7,0,5.2,0,20,20
3,11,7,10,5.7,1,39,39
3,11,7,20,6.2,2,50,51
3,11,7,30,6.7,5,78,79
3,11,7,40,7.2,3,70,71
3,11,7,50,7.7,1,49,49
3,11,8,0,8.200000000000001,5,88,90
3,11,8,10,8.6,226,189,267
3,11,8,20,9.1,239,192,281
3,11,8,30,9.5,138,217,273
3,11,8,40,9.9,172,230,304
3,11,8,50,10.4,88,220,260
3,11,9,0,10.8,100,233,281
3,11,9,10,11.100000000000001,83,239,281
3,11,9,20,11.5,72,267,305
3,11,9,30,11.8,150,294,377
3,11,9,40,12.200000000000001,238,282,419
3,11,9,50,12.5,3,141,143
3,11,10,0,12.9,224,307,444
3,11,10,10,13.100000000000001,9,228,234
3,11,10,20,13.3,17,266,277
3,11,10,30,13.5,134,373,461
3,11,10,40,13.700000000000001,5,222,226
3,11,10,50,14,16,285,296
3,11,11,0,14.200000000000001,44,301,332
3,11,11,10,14.3,260,333,516
3,11,11,20,14.5,435,307,617
3,11,11,30,14.600000000000001,178,379,507
3,11,11,40,14.8,257,363,549
3,11,11,50,14.9,278,359,561
3,11,12,0,15.100000000000001,3,201,203
3,11,12,10,15.100000000000001,4,204,207
3,11,12,20,15.200000000000001,4,201,204
3,11,12,30,15.200000000000001,3,192,195
3,11,12,40,15.3,16,296,308
3,11,12,50,15.3,7,247,252
3,11,13,0,15.4,7,251,256
3,11,13,10,15.4,8,252,258
3,11,13,20,15.3,10,263,270
3,11,13,30,15.3,284,344,539
3,11,13,40,15.3,360,322,564
3,11,13,50,15.200000000000001,304,348,548
3,11,14,0,15.200000000000001,307,317,515
3,11,14,10,15.200000000000001,428,263,532
3,11,14,20,15.200000000000001,397,258,500
3,11,14,30,15.100000000000001,522,216,525
3,11,14,40,15.100000000000001,666,151,532
3,11,14,50,15.100000000000001,695,159,543
3,11,15,0,15,635,187,523
3,11,15,10,14.8,413,219,428
3,11,15,20,14.700000000000001,645,165,476
3,11,15,30,14.5,650,158,455
3,11,15,40,14.3,873,66,443
3,11,15,50,14.100000000000001,856,64,410
3,11,16,0,14,836,62,376
3,11,16,10,13.3,814,59,342
3,11,16,20,12.700000000000001,789,57,308
3,11,16,30,12.100000000000001,760,54,273
3,11,16,40,11.4,739,49,240
3,11,16,50,10.8,291,106,171
3,11,17,0,10.200000000000001,356,88,157
3,11,17,10,9.8,91,92,107
3,11,17,20,9.5,0,13,13
3,11,17,30,9.1,0,14,14
3,11,17,40,8.700000000000001,351,22,45
3,11,17,50,8.4,227,15,23
3,11,18,0,8,0,0,0
3,11,18,10,7.7,0,0,0
3,11,18,20,7.5,0,0,0
3,11,18,30,7.2,0,0,0
3,11,18,40,7,0,0,0
3,11,18,50,6.7,0,0,0
3,11,19,0,6.5,0,0,0
3,11,19,10,6.300000000000001,0,0,0
3,11,19,20,6.2,0,0,0
3,11,19,30,6.1000000000000005,0,0,0
3,11,19,40,6,0,0,0
3,11,19,50,5.9,0,0,0
3,11,20,0,5.800000000000001,0,0,0
3,11,20,10,5.6000000000000005,0,0,0
3,11,20,20,5.5,0,0,0
3,11,20,30,5.300000000000001,0,0,0
3,11,20,40,5.2,0,0,0
3,11,20,50,5.1000000000000005,0,0,0
3,11,21,0,4.9,0,0,0
3,11,21,10,4.800000000000001,0,0,0
3,11,21,20,4.7,0,0,0
3,11,21,30,4.5,0,0,0
3,11,21,40,4.4,0,0,0
3,11,21,50,4.3,0,0,0
3,11,22,0,4.2,0,0,0
3,11,22,10,4.1000000000000005,0,0,0
3,11,22,20,4,0,0,0
3,11,22,30,3.9000000000000004,0,0,0
3,11,22,40,3.8000000000000003,0,0,0
3,11,22,50,3.7,0,0,0
3,11,23,0,3.6,0,0,0
3,11,23,10,3.5,0,0,0
3,11,23,20,3.4000000000000004,0,0,0
3,11,23,30,3.3000000000000003,0,0,0
3,11,23,40,3.1,0,0,0
3,11,23,50,3,0,0,0
3,12,0,0,2.9000000000000004,0,0,0
3,12,0,10,2.8000000000000003,0,0,0
3,12,0,20,2.7,0,0,0
3,12,0,30,2.6,0,0,0
3,12,0,40,2.5,0,0,0
3,12,0,50,2.4000000000000004,0,0,0
3,12,1,0,2.3000000000000003,0,0,0
3,12,1,10,2.3000000000000003,0,0,0
3,12,1,20,2.3000000000000003,0,0,0
3,12,1,30,2.3000000000000003,0,0,0
3,12,1,40,2.3000000000000003,0,0,0
3,12,1,50,2.3000000000000003,0,0,0
3,12,2,0,2.3000000000000003,0,0,0
3,12,2,10,2.2,0,0,0
3,12,2,20,2.2,0,0,0
3,12,2,30,2.2,0,0,0
3,12,2,40,2.2,0,0,0
3,12,2,50,2.1,0,0,0
3,12,3,0,2.1,0,0,0
3,12,3,10,2.1,0,0,0
3,12,3,20,2.1,0,0,0
3,12,3,30,2.1,0,0,0
3,12,3,40,2.2,0,0,0
3,12,3,50,2.2,0,0,0
3,12,4,0,2.2,0,0,0
3,12,4,10,2.1,0,0,0
3,12,4,20,2,0,0,0
3,12,4,30,2,0,0,0
3,12,4,40,1.9000000000000001,0,0,0
3,12,4,50,1.8,0,0,0
3,12,5,0,1.8,0,0,0
3,12,5,10,1.8,0,0,0
3,12,5,20,1.9000000000000001,0,0,0
3,12,5,30,1.9000000000000001,0,0,0
3,12,5,40,2,0,0,0
3,12,5,50,2,0,0,0
3,12,6,0,2.1,0,0,0
3,12,6,10,2.8000000000000003,0,0,0
3,12,6,20,3.6,0,0,0
3,12,6,30,4.4,280,16,27
3,12,6,40,5.1000000000000005,404,22,51
3,12,6,50,5.9,498,28,80
3,12,7,0,6.7,574,33,111
3,12,7,10,7.2,636,38,145
3,12,7,20,7.800000000000001,687,41,179
3,12,7,30,8.3,162,127,165
3,12,7,40,8.9,764,48,249
3,12,7,50,9.4,97,155,183
3,12,8,0,10,89,168,197
3,12,8,10,10.3,169,183,243
3,12,8,20,10.700000000000001,866,58,389
3,12,8,30,11,239,205,303
3,12,8,40,11.4,69,215,245
3,12,8,50,11.8,71,227,260
3,12,9,0,12.100000000000001,79,230,268
3,12,9,10,12.4,54,225,253
3,12,9,20,12.600000000000001,263,253,394
3,12,9,30,12.9,266,255,403
3,12,9,40,13.100000000000001,93,287,341
3,12,9,50,13.4,146,282,370
3,12,10,0,13.700000000000001,102,280,343
3,12,10,10,13.8,83,318,370
3,12,10,20,14,79,338,389
3,12,10,30,14.100000000000001,104,368,437
3,12,10,40,14.3,36,307,332
3,12,10,50,14.5,2,173,175
3,12,11,0,14.600000000000001,2,168,169
3,12,11,10,14.700000000000001,0,87,87
3,12,11,20,14.8,3,176,178
3,12,11,30,14.8,1,128,128
3,12,11,40,14.9,0,92,92
3,12,11,50,15,0,87,87
3,12,12,0,15.100000000000001,0,80,80
3,12,12,10,15,1,113,113
3,12,12,20,15,8,233,239
3,12,12,30,15,2,155,156
3,12,12,40,14.9,1,143,144
3,12,12,50,14.9,90,353,418
3,12,13,0,14.8,568,264,672
3,12,13,10,14.8,973,89,779
3,12,13,20,14.8,970,88,767
3,12,13,30,14.8,966,88,753
3,12,13,40,14.8,680,206,666
3,12,13,50,14.8,957,86,721
3,12,14,0,14.8,952,85,702
3,12,14,10,14.8,662,199,618
3,12,14,20,14.8,621,204,586
3,12,14,30,14.700000000000001,519,207,516
3,12,14,40,14.700000000000001,696,148,549
3,12,14,50,14.700000000000001,164,278,370
3,12,15,0,14.600000000000001,123,271,337
3,12,15,10,14.4,398,216,419
3,12,15,20,14.200000000000001,330,237,397
3,12,15,30,14,227,240,345
3,12,15,40,13.8,63,219,246
3,12,15,50,13.600000000000001,106,219,262
3,12,16,0,13.4,69,199,225
3,12,16,10,13,1,68,69
3,12,16,20,12.600000000000001,65,170,190
3,12,16,30,12.200000000000001,107,144,176
3,12,16,40,11.8,56,128,143
3,12,16,50,11.3,19,106,110
3,12,17,0,10.9,121,78,102
3,12,17,10,10.600000000000001,5,68,68
3,12,17,20,10.4,12,62,64
3,12,17,30,10.100000000000001,4,41,41
3,12,17,40,9.8,0,18,18
3,12,17,50,9.5,0,5,5
3,12,18,0,9.200000000000001,0,0,0
3,12,18,10,9,0,0,0
3,12,18,20,8.8,0,0,0
3,12,18,30,8.6,0,0,0
3,12,18,40,8.4,0,0,0
3,12,18,50,8.200000000000001,0,0,0
3,12,19,0,8,0,0,0
3,12,19,10,7.800000000000001,0,0,0
3,12,19,20,7.7,0,0,0
3,12,19,30,7.5,0,0,0
3,12,19,40,7.4,0,0,0
3,12,19,50,7.2,0,0,0
3,12,20,0,7,0,0,0
3,12,20,10,6.9,0,0,0
3,12,20,20,6.800000000000001,0,0,0
3,12,20,30,6.7,0,0,0
3,12,20,40,6.6000000000000005,0,0,0
3,12,20,50,6.5,0,0,0
3,12,21,0,6.4,0,0,0
3,12,21,10,6.300000000000001,0,0,0
3,12,21,20,6.2,0,0,0
3,12,21,30,6.1000000000000005,0,0,0
3,12,21,40,5.9,0,0,0
3,12,21,50,5.800000000000001,0,0,0
3,12,22,0,5.7,0,0,0
3,12,22,10,5.6000000000000005,0,0,0
3,12,22,20,5.5,0,0,0
3,12,22,30,5.4,0,0,0
3,12,22,40,5.300000000000001,0,0,0
3,12,22,50,5.1000000000000005,0,0,0
3,12,23,0,5,0,0,0
3,12,23,10,4.9,0,0,0
3,12,23,20,4.800000000000001,0,0,0
3,12,23,30,4.7,0,0,0
3,12,23,40,4.6000000000000005,0,0,0
3,12,23,50,4.5,0,0,0
3,13,0,0,4.4,0,0,0
3,13,0,10,4.3,0,0,0
3,13,0,20,4.2,0,0,0
3,13,0,30,4.1000000000000005,0,0,0
3,13,0,40,4.1000000000000005,0,0,0
3,13,0,50,4,0,0,0
3,13,1,0,3.9000000000000004,0,0,0
3,13,1,10,3.8000000000000003,0,0,0
3,13,1,20,3.8000000000000003,0,0,0
3,13,1,30,3.7,0,0,0
3,13,1,40,3.6,0,0,0
3,13,1,50,3.6,0,0,0
3,13,2,0,3.5,0,0,0
3,13,2,10,3.5,0,0,0
3,13,2,20,3.4000000000000004,0,0,0
3,13,2,30,3.4000000000000004,0,0,0
3,13,2,40,3.3000000000000003,0,0,0
3,13,2,50,3.3000000000000003,0,0,0
3,13,3,0,3.2,0,0,0
3,13,3,10,3.2,0,0,0
3,13,3,20,3.1,0,0,0
3,13,3,30,3,0,0,0
3,13,3,40,3,0,0,0
3,13,3,50,2.9000000000000004,0,0,0
3,13,4,0,2.8000000000000003,0,0,0
3,13,4,10,2.8000000000000003,0,0,0
3,13,4,20,2.7,0,0,0
3,13,4,30,2.6,0,0,0
3,13,4,40,2.6,0,0,0
3,13,4,50,2.5,0,0,0
3,13,5,0,2.4000000000000004,0,0,0
3,13,5,10,2.5,0,0,0
3,13,5,20,2.5,0,0,0
3,13,5,30,2.5,0,0,0
3,13,5,40,2.5,0,0,0
3,13,5,50,2.5,0,0,0
3,13,6,0,2.5,0,0,0
3,13,6,10,2.8000000000000003,0,0,0
3,13,6,20,3.2,0,0,0
3,13,6,30,3.5,0,8,8
3,13,6,40,3.8000000000000003,1,31,31
3,13,6,50,4.1000000000000005,0,42,42
3,13,7,0,4.4,3,52,52
3,13,7,10,4.7,9,75,76
3,13,7,20,5,151,112,143
3,13,7,30,5.300000000000001,194,127,173
3,13,7,40,5.7,166,142,187
3,13,7,50,6,167,150,200
3,13,8,0,6.300000000000001,269,162,250
3,13,8,10,6.5,229,183,266
3,13,8,20,6.800000000000001,60,231,254
3,13,8,30,7.1000000000000005,194,242,323
3,13,8,40,7.300000000000001,182,261,342
3,13,8,50,7.6000000000000005,236,268,378
3,13,9,0,7.800000000000001,145,301,372
3,13,9,10,8.1,173,313,403
3,13,9,20,8.3,105,331,388
3,13,9,30,8.6,0,158,158
3,13,9,40,8.8,5,169,172
3,13,9,50,9,257,298,453
3,13,10,0,9.3,98,310,371
3,13,10,10,9.5,116,323,397
3,13,10,20,9.600000000000001,64,322,363
3,13,10,30,9.8,26,280,298
3,13,10,40,10,282,330,523
3,13,10,50,10.200000000000001,214,352,501
3,13,11,0,10.4,243,354,525
3,13,11,10,10.5,236,342,511
3,13,11,20,10.600000000000001,232,332,500
3,13,11,30,10.700000000000001,188,364,501
3,13,11,40,10.8,100,380,453
3,13,11,50,10.9,140,372,475
3,13,12,0,11,165,377,499
3,13,12,10,11.100000000000001,137,374,475
3,13,12,20,11.100000000000001,151,372,484
3,13,12,30,11.100000000000001,366,326,596
3,13,12,40,11.100000000000001,146,350,457
3,13,12,50,11.100000000000001,9,248,255
3,13,13,0,11.100000000000001,24,296,313
3,13,13,10,11,173,334,457
3,13,13,20,10.9,68,319,367
3,13,13,30,10.9,23,291,307
3,13,13,40,10.8,5,219,223
3,13,13,50,10.700000000000001,4,233,236
3,13,14,0,10.600000000000001,4,170,173
3,13,14,10,10.4,9,207,213
3,13,14,20,10.200000000000001,16,230,239
3,13,14,30,10,4,155,157
3,13,14,40,9.8,36,237,258
3,13,14,50,9.600000000000001,25,227,242
3,13,15,0,9.4,4,149,151
3,13,15,10,9.1,1,112,112
3,13,15,20,8.9,2,122,123
3,13,15,30,8.6,1,98,98
3,13,15,40,8.4,1,93,94
3,13,15,50,8.1,10,142,147
3,13,16,0,7.800000000000001,0,41,41
3,13,16,10,7.5,0,6,6
3,13,16,20,7.2,0,7,7
3,13,16,30,6.9,0,5,5
3,13,16,40,6.6000000000000005,0,18,18
3,13,16,50,6.300000000000001,1,47,47
3,13,17,0,6,0,8,8
3,13,17,10,5.7,0,20,20
3,13,17,20,5.4,10,61,62
3,13,17,30,5.1000000000000005,2,34,34
3,13,17,40,4.800000000000001,0,5,5
3,13,17,50,4.5,0,9,9
3,13,18,0,4.2,0,0,0
3,13,18,10,4,0,0,0
3,13,18,20,3.8000000000000003,0,0,0
3,13,18,30,3.6,0,0,0
3,13,18,40,3.4000000000000004,0,0,0
3,13,18,50,3.2,0,0,0
3,13,19,0,3,0,0,0
3,13,19,10,2.9000000000000004,0,0,0
3,13,19,20,2.7,0,0,0
3,13,19,30,2.5,0,0,0
3,13,19,40,2.4000000000000004,0,0,0
